anpkmfkkfohnnfjfcnipbplkloidimke,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ncdehknbdgeloabkfapjjkagadejaohj,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
kjmockkegipeccoblgfiadceoimmhgei,36,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5,0
eeijegbfohaamdmkoeilfailclkghifk,26,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fklkdeiiapbakigkagblkiaigibanmdm,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iokagnmembcjfocpbfmdojdghbfjpmkb,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hmfecahlfpofpenneelahhaobgafijhb,51,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
nkbikphlejffoandiadkcjnpoainolbk,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0
bbopjjkkicnkgjfekcmcajdfkhdhelpb,40,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0
ikhocedfgfifonlbondnfddieoenjgko,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
mnhojcjhcilkgkmijhphlbmghmmdhlfg,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ohdihpdgfenligmhnmldmiabdhflokkh,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0
abfbkdogabfjekifogeacikcidnhpaej,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bhinnnehbfbpeppahkkbgjkjdomoaccb,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
jlccmildbmojjhmmedfgihhchfhapcad,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
jkkibachcheeffkldlmehpmdghammmkl,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
kllfbjabohflpdacjglpcjelkfnfapnc,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
eedcgdapkfgbfdknngcpiphmfifgonji,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dkojkpkgamimlmpnncjbcdfjnbljhkda,19,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imcplinidejcpipofamnbfpafjbmcdec,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
afdeokofjhakeodkfpegdmchkiilpolc,39,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
ljdnbhflbhmnkeocakbjcnmmclhkogmk,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
lnfipiaafiaknhjfjdnkabngfagdjeie,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
mhmgnpadiddpicjnnpmmekmdphpbapmb,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0
dnmlffoomacagmojdoadcdlhaihcahcj,36,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5,0
kkdmfhgmphpmhcfmfmpoanfeecjpemaj,19,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mjgbdghdiohoffoinlicfkihcdkokpbg,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
lgkgpifjihgnoknjpnnldhhenefjpadi,75,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0
cdodkghoiojefkdnkciflkgigkgljjeo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ffmglcfbbhidemlkdgbpdcadbmdffgbc,94,1,0,6,2,0,1,0,1,0,0,0,0,0,0,1,0,2,0,6,0
jbdnjahmdknohlfngooikbjllkmhiknf,30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0
mahjmpafocipedkobpkpedlgdpbmeoin,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jnffjjlijngjcnfhahnbpgdffeeppodn,118,1,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0
ebgkkbjamcoacabklibmiggnpdlcecoc,97,1,0,4,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,22,0
jgdooilekmecjalacmdbdniidmelpdip,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
gmeljaghagmopealhpacacnhjfbmpfig,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
fbbdadjelheamjiiefgikfpnokljdlne,28,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oapbenmnggmfppgcipceajnpimebigfe,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
nbjhbdjgpeblckjenloejbemnfnikjgm,36,2,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0
nkdnicjddoabdefaabeplejaidhmfjlo,36,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5,0
ijbdnbhhklnlmdpldichdlknfaibceaf,38,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0
ifgehbglgmidafhhdcopacejknmcmhcd,112,1,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,15,1
lcjhbniopmbdghkkadiicnagfdieinml,36,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5,0
idadnmchkcibajbdachoaefckpeogiaj,186,4,0,24,13,0,0,0,0,0,0,1,0,1,0,2,0,4,0,13,0
gofmogamfeihnocpbhjoehkmhhfgpgmb,37,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0
mmdmmhihiciggknkfeedclgffcmnikgp,36,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5,0
dmkkjigodcgkkfnobbockeffemfmcija,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
pabamgafdnanldcgdhpfohfdpjjbekom,137,1,0,10,11,0,1,0,1,0,0,0,0,0,0,0,0,2,0,16,0
gnhfapoaghngfhnpjbijebdhfijbpboc,36,2,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0
mjnhlnoncbnbnekegnabpkkoeoglekfh,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fjjgmpijonncbnieadbodomjifcoknpf,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
finkgjecdnkekigdhckihgomnfkbgbep,120,1,0,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0
dcelmgemcaconhbomekbabamlooabmnf,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
onfplgmlogalahaagohlejpggmbpfmig,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biofkihelcjdbkjnmikbapeiakghpchb,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
fhdmkhbefcbhakffdihhceaklaigdllh,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fijngjgcjhjmmpcmkeiomlglpeiijkld,40,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
bdcocegocolacnegbibdgdfmdeedcfel,14,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fkdlhhfbccmdchkoifnnckbhaobeajbl,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gmlnodfledbnihglacaejlfdjimaapkk,41,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0
oldkdldlkpckjddlijgliofbcmolecjf,28,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acckfhikdhpghkoinghkcbdkigpnkdcf,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
pgbheffkkllekkmhgdcccheapfaaknla,19,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dnlooakcfdgchilheecemobkhchpimig,24,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0
nfamjbbgbcbekgigmclilbcmjmbliblf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bdldolplcbngimibckcojcbfmcngpeco,17,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fhinpicbnlhaoffnaaidfhggefpopdmi,47,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
fiohgohgokaemedjdofhfiijnnhdinbe,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diabakbloopanjgkjbkfpmjlobnmlafp,37,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0
naojenkapeghgcgmcimalfgjoeahbani,49,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
ckknpjhepjciemhffpdpooggpklohmhe,31,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0
aleggfffejcblmgbpgeeiggkemcnjikc,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lndomlggoljgomdkeookihpmbalnakfg,36,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5,0
aempbmfkcpbaddanjcbobkeembegjdlm,42,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
bmenengnigmfgcgcfbjhkbpjcndmhkma,76,4,0,8,2,0,1,0,8,0,0,0,0,0,0,1,0,1,0,0,0
hbepbnndbgikmafdblhkbpcnbkoonnhp,37,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0
oplifdccbdmifdlcfndjepinhdnifljn,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
fioakkamhpbecakcnjflgolignmefkkk,37,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
acmoleehmakdlgmpmaogbhdckbaijbfg,57,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
pkjgpdkpjnbjmnjdkbpdfdhlgbadhhol,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gchkehnhganlmblgcefpfdncdfehecfg,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
naofoahhnfghpbplaldfhmaefhdiahgb,62,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0
dllfjglbokgadlgacpeegnlmkjolokcm,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
bebdhgdigjiiamnkcenegafmfjoghafk,110,0,0,3,7,1,1,0,0,0,0,1,1,0,0,1,0,0,0,40,0
hglnokmdgefkhojggkedoefggcmgogca,138,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
gpkcgifdjbjfgiilhgcmagccbhimejdm,20,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jpfcmaojalnaobebfecoacmnpalgpiji,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
gdlmbmlamijagnaidkmnihilmpnnfhfj,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
dooinopjfnhlmmdkdepajfipfhlcmjgp,49,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0
dbllhgnplehkddlakeaehgglbcpmgiej,28,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kogoeldkgknjbdajddjjfijggnpcffib,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dlcnmeoglfijgpfmndpogabjhocffbam,93,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0
afadppbapfobjhfnajbopcdgicdlpjkd,37,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0
hkafdliochbgegjmilhdgbkmeecgehen,19,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
khaghffmpffmkjcmmpcpbfgnkpbhngpo,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
dbhokcpgjhfjemonpglekkbmmjnkmolf,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0
fjdnpmenmpfadeojgkhgiogiclmcjgbp,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lmbjoicojgbemhnpbfebkcmfblpbhfhi,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
hchcbafooaphheofgpijpfgklcmmmpff,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lfeldkdefleohakfkjghkccabpikpeeo,119,4,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,5,0
cfacogoikfmcfjjkmjopgpiglfafacgl,29,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
lbfpcohgpchbaihegikfdlfecdkkglpd,66,1,0,3,2,0,0,0,0,0,0,0,1,1,0,1,0,1,0,5,0
amgdmokmcgdoodpfegebpahngimkafin,70,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0
febfogamlejngokejcaimklgcfphjbok,72,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0
njnlkceplgedomggfodiekiohkjbhecf,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
dkelokflggcliopkaolckahlibgenolb,62,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0
apenkcejfcelomfjdnmcokpihikjonmh,64,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
kodipildlgjdkoeokgibdlighekmebcg,137,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
hboldpniicbdhlfcejjlkdgnbppiaajn,36,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
mkoaiknkcacinadfffgbpbepnihddbdb,52,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
noppfdgjdmgonplnmacdokcladojbpbj,36,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5,0
oandkakknjljbnbinggmmfllblicmakm,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mmbekbmndianfhcmkfnegedehfgokill,24,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0
gkhmafploaclofjokflmndgijjebofcd,36,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5,0
dpjkpdelbaahkeeoeppmgkbliipjcnpm,171,2,0,2,9,0,2,0,0,0,0,0,1,0,0,0,0,3,0,5,0
inbjoefcmipmhkcjoelpnjfncmajdbgk,186,4,0,24,13,0,0,0,0,0,0,1,0,1,0,2,0,4,0,13,0
mjaalnhdcfghnllegajnhehblibaifop,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
cgiajdmikdllmgadpocblkpfllkiipeg,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
fipaibmadbngajchpclbkjlomacfbicc,24,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
likjnedfkpkabglldlnelmochinjpbjm,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fbfppoaockpecjpbdmldojdehdpepfef,25,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
nkbimdkhoedoiideoekkilmjkfgnnjga,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gdmipkldabfceidihekdiiijkclgddak,28,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdkfhdnnbhmgjhkfdefpadikmgjchbik,19,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lhacociobolpbfdkebgpjpbnlnbhknii,35,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0
oeocpffgjbagninjebpgopolopdegogb,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lghnjihcmffddpcfdpeppdfpjnbpfkfg,37,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0
djhcbbekggnfpfknfnealdcdjpgoihip,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
ahhjkfcneijonkihlcplndcnlpofjaip,36,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0
cdooaldeecdgbmfnignlnkhhpjoblmdh,37,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0
onelinbkhogcomgbcandfmbalpckgllf,39,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
njmknhaelnlflcebfhkobibohgjbligo,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
kkaamogcmbleaehobinlbjfndppilcdj,27,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
gmopnbnfljfkodeajkebciabpmfpldgm,36,2,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0
odefgnlinfghpibccgdmkpkcbdmcngni,37,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0
cmmnljlcebicopcjhhoddbhgphmapmmi,37,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0
ehmlceddjeepgfiimoofdnkblnkhojbh,113,5,0,8,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0
khjaonjhlkgoaigckfbmnaednhkhhaml,32,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0
ljladcfmofhlnhkmedbimfjagonhjemk,37,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0
hnjlbmckjjofdohmhcjmaipohnehbkcp,54,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0
jdplkkjojffdnompjdepdpgnecnhgacm,19,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nlkgoihddmfgkmchcceolmjbkimlklcn,36,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5,0
pgnkgcnhoihklejdgnjdmomcafmehgbn,36,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5,0
anfgglggipbhpklbnbolpbgnpjampiaf,99,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0
hnkgbaajmjmmlpfbemelmppaefelmbko,152,1,0,10,6,0,0,0,0,0,0,0,2,0,0,0,0,5,0,12,0
eneonfefeggeljhiohlnbkkdpepikpbp,45,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0
pdbmaddchfbbbbkaehgkinciknkichna,122,1,0,5,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,26,0
odfkeponbonopbfofpgcpijpkfkoobce,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ajnmjlgbpakfbndmhjlpmjjpackohjpp,28,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0
ebanldoidnfidfmfdklpjbmfidfclhcb,84,1,0,4,3,0,0,0,0,1,0,0,0,0,0,2,0,0,2,18,0
ahiklcknakkbaglginbnmpmnjdphimge,37,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0
lhmmdmggegpiiiahellghgilmepmnbgf,36,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jphoeefokmhkfljjhlpbndhikhjpencm,77,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0
fplmjaknobdeikmjibdclegiibbapmha,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
phafnnacanbkdnkemiomjpaamomdgjhm,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
fjgnndpknpkejoboifploockfklildoh,115,2,0,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,0
ofmfoeohdhdgcakhdcegeiljlgammpjf,74,1,0,3,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
mjjejoceeofebhjldgahefongldeffha,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
iafapcnidjbelghkehbgenlgocgoocmk,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0
fokkbgoglgfjicalddihnfdfolnhoebb,115,2,0,8,6,0,0,0,1,0,0,0,0,0,0,0,0,2,0,9,0
ejnhfdjllajgchdnialopeldmomfnlka,36,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5,0
kafnbegoofdokgpnoompmonnklpajbej,36,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5,0
mhkgegcmcapcgmnnloigolapjkajgfmd,186,0,0,9,11,0,1,0,0,0,0,0,3,0,0,1,0,2,0,8,0
lfecgodbfgloknhihomcajdalcchocnj,21,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
opemhndcehfgipokneipaafbglcecjia,117,2,0,2,8,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0
ibgobmimbhhfipfmfjkjggebmkddlkcf,37,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0
aicohdnbjhigmdoeilbigahinnmcnnnk,271,3,0,3,0,0,3,0,2,0,0,0,1,0,0,2,0,5,0,35,0
fmigjgalpmjfekjodpnlppofffdmkdmn,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
klejemegaoblahjdpcajmpcnjjmkmkkf,333,5,0,6,5,0,0,0,1,1,0,0,1,0,0,0,0,7,0,32,0
nfkicldpnflkchmbaliabnplahdhipip,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gfollmknbahbmikbkhepbggabhdpjlhh,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kblbhkphklglcnlajnlaajkiokocfdfa,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0
jglkaajcnmghbiaigankndnoalakmgah,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
nobboemklndlchmiidhpmpiodhlnimej,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ldhjamnmdhgedcogeaeehghboegeiknb,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0
bogfjnlfkcfmfmpoojiobalokgihafep,42,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0
bdjikpfonkacpcnidcjgfgbnpcndagmh,19,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ofeemhgckhpbamapbcaeeoehakcpdcff,37,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0
dmdoojfebmaglamkfedjaoblhaihaabl,62,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
openfjjdaedlpleplkhlkdhajpicokbb,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bnijmipndnicefcdbhgcjoognndbgkep,22,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
pejbkdaacdajnnneigmbknkcclpghffm,24,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0
jighkkjmppefamdhmmhhpoognjjimeac,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
bchlgdppccckncbbndeidlceaocnkhgb,36,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5,0
kbcpafllcaoefpacjojiliohdhfjgbmo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
egikibcbihfoeidmefjdfeblccnjbndg,94,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0
inmiajapbpafmhjleiebcamfhkfnlgoc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpecmfbmjhphdglghmeanahaigfdoolg,19,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ohahpmcamnjffnbjbjmjmmkkfajhaeag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nfkmbaoomcebbpeeaahmnpfglhkgccef,36,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5,0
mcogoeimpongkjpechgnpdiehjfegcij,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
aeeccphegbhmemmjncggcjlieanbkcmg,66,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
flddpiffdlibegmclipfcnmaibecaobi,43,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ekgakioipelgoblnamjpolonggmjpika,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
ienkclbiehlhgejegfhdogglejjfgigi,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
megjllekamffilchcicgdgmfeimicebh,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aoananblbpkihfolfalanokhfbgloifd,108,1,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,22,0
ikghlcokmgdfpfbandkojhenkgngelmh,19,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bnblmfafhphijgdplnefciaffabgmboo,188,1,0,8,11,0,2,0,0,1,0,0,2,0,0,1,0,2,0,8,0
kpffhggoghnmcbofgjdccdgflkodakkj,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jifkokaocnaehdajlcehmlffilpcohnm,39,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
ljmegjdemhdakbpiddgpoepbcblkdiom,62,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0
hibgnmilpcjkahocglliiffglmjiljhp,51,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0
jeahldamkhmjaioaldgpgjbaebdkgbpo,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
pmeknoingfjncbdhempgnkdgojickcko,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
homaoojpelicmdocgekpnlefkmcgeapg,37,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0
aogbejpoakcececdabafbbjjlllmbckf,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0
oecknijooeloohgihhgfheadmbecgkae,36,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5,0
finafbjmbogopdmcapbdgdbbcdjalmfk,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
